id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
612924494039578828,Rental unit in Québec · ★4.76 · 1 bedroom · 1 bed · 1 bath,454092985,Caïman,,Saint-Roch,46.81371,-71.22024,Entire home/apt,123,2,33,2023-11-12,1.99,21,0,25,"310492, expires: 2024-06-30"
615948922565076480,Rental unit in Québec · ★4.56 · 1 bedroom · 1 bed · 1 bath,17525677,Eric,,Saint-Sauveur,46.80746,-71.23909,Entire home/apt,72,2,130,2023-12-10,6.59,1,0,74,"312881, expires: 2024-04-19T00:00:00Z"
616115590804594092,Bungalow in Québec · 4 bedrooms · 5 beds · 2 baths,456706012,Antoinette,,Sillery,46.76937880000001,-71.26653619999999,Entire home/apt,220,31,2,2023-06-03,0.24,4,356,2,
621632166373640270,Rental unit in Québec · ★5.0 · 1 bedroom · 1 bed · 1 bath,206157337,André,,Duberger-Les Saules,46.81298,-71.31452,Entire home/apt,85,31,3,2023-07-30,0.24,26,231,2,
622984494623235614,Loft in Québec · ★4.72 · 1 bedroom · 2 beds · 1 bath,344367991,Laurie Et Benoit,,Vieux-Limoilou,46.82148,-71.22113,Entire home/apt,182,2,18,2022-12-30,1.04,1,69,1,"314375, expires: 2024-07-02"
624110128243487002,Condo in Québec · ★4.94 · 1 bedroom · 2 beds · 1 bath,173105311,Marie-Christine,,Saint-Roch,46.814911,-71.219696,Entire home/apt,148,1,107,2023-12-11,6.22,1,275,74,"309162, expires: 2024-02-28T16:59:51Z"
625178701228953963,Home in Québec · ★4.80 · 2 bedrooms · 3 beds · 1 bath,226601028,Camille,,Lairet,46.841618,-71.243034,Entire home/apt,276,4,5,2022-10-10,0.30,1,0,0,"310875, expires: 2024-08-01T00:00:00Z"
625572411729792849,Vacation home in Québec · ★5.0 · 3 bedrooms · 3 beds · 1 bath,458838764,Michelle,,Quartier 4-2,46.88414,-71.29613,Entire home/apt,90,32,4,2022-07-09,0.21,2,365,0,
626670446346199321,Bungalow in Québec · ★4.84 · 1 bedroom · 1 bed · 1 private bath,40098067,Fatima,,Quartier 5-2,46.895805,-71.199074,Private room,35,31,43,2022-09-30,2.25,1,0,0,
629578043514253045,Home in Québec · ★4.62 · 4 bedrooms · 4 beds · 2.5 baths,280443084,Patrick,,Saint-Roch,46.81461,-71.22315,Entire home/apt,244,2,70,2023-11-29,4.14,1,0,52,"221783, expires: 2024-12-06"
629587085641617989,Townhouse in Québec · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,18743858,Philippe,,Saint-Sauveur,46.813885,-71.236847,Entire home/apt,191,3,3,2023-06-23,0.17,1,16,1,"313684, expires: 2024-05-22"
630354379275138896,Cottage in Québec · ★4.88 · 3 bedrooms · 4 beds · 2 baths,459906964,David,,Lac-Saint-Charles,46.92777,-71.39599,Entire home/apt,276,2,23,2023-11-26,1.38,1,0,20,"309861, expires: 2024-04-30"
631803018191092677,Condo in Québec · ★5.0 · 2 bedrooms · 2 beds · 1 bath,174824401,Halli,,Saint-Sauveur,46.80704,-71.24739,Entire home/apt,112,2,7,2023-07-23,0.37,2,127,2,"311657, expires: 2023-12-20"
633197713842845706,Condo in Québec · 1 bedroom · 1 bed · 1 bath,460526117,Sébastien,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81249,-71.21202,Entire home/apt,78,31,1,2022-08-14,0.06,3,0,0,
633875845797761179,Rental unit in Québec · ★4.68 · 3 bedrooms · 3 beds · 1 bath,72386068,Vincent,,Cité Universitaire,46.793907,-71.267525,Entire home/apt,140,2,28,2023-08-19,1.63,1,0,19,"312291, expires: 2024-03-16T00:00:00Z"
634147746737016904,Loft in Québec · ★4.70 · 1 bedroom · 1 bed · 1 bath,319322584,Rafaelle,,Quartier 5-2,46.88565,-71.19876,Entire home/apt,89,2,56,2023-10-22,3.25,1,355,37,"309513, expires: 2024-04-30"
635249897961797373,Condo in Québec · ★4.92 · 1 bedroom · 2 beds · 1 bath,404559334,Sébastien,,Saint-Roch,46.81601,-71.21982,Entire home/apt,128,2,73,2023-11-26,4.25,1,0,53,"310612, expires: 2024-06-30"
635439233729139168,Rental unit in Québec · ★4.56 · 2 bedrooms · 2 beds · 1 bath,461079380,Jordan,,Quartier 4-5,46.86358,-71.2894,Entire home/apt,92,2,36,2023-11-12,2.08,1,70,18,"310503, expires: 2024-06-30"
635468908633600322,Condo in Québec · ★4.84 · 1 bedroom · 1 bed · 1 bath,453835000,Anne,,Saint-Roch,46.81491,-71.21969,Entire home/apt,98,2,37,2023-10-29,2.25,4,58,28,"309980, expires: 2024-04-30T19:20:29Z"
635479670576797071,Loft in Québec · ★4.76 · 1 bedroom · 1 bed · 1 bath,179634287,Victoria,,Saint-Roch,46.8157,-71.2221,Entire home/apt,71,1,75,2023-11-16,4.29,2,0,47,"302407, expires: 2024-05-31T23:23:44Z"
635481093808294611,Vacation home in Québec · ★4.78 · 1 bedroom · 1 bed · 1 bath,453835000,Anne,,Saint-Roch,46.814911,-71.219696,Entire home/apt,96,2,40,2023-12-03,2.33,4,261,32,"309980, expires: 2024-04-30T19:21:40Z"
636946910411454299,Townhouse in Québec · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,45476477,Valérie,,Saint-Jean-Baptiste,46.807484,-71.226883,Entire home/apt,140,32,5,2023-10-30,0.34,2,142,3,
637651761686783857,Serviced apartment in Québec · ★4.87 · 2 bedrooms · 3 beds · 1 bath,42690811,Chalets,,Saint-Roch,46.81395,-71.22042,Entire home/apt,138,1,69,2023-12-10,3.97,5,339,37,"310358, expires: 2024-06-30"
637829742893002136,Condo in Québec · ★4.56 · Studio · 1 bed · 1 bath,146148126,Stéphanie,,Saint-Roch,46.813831,-71.225349,Entire home/apt,77,1,86,2023-12-01,4.60,6,355,50,"294037, expires: 2024-04-30"
638285135657879315,Rental unit in Québec · ★4.50 · 1 bedroom · 2 beds · 1 bath,454092985,Caïman,,Saint-Roch,46.81392,-71.22052,Entire home/apt,126,1,15,2023-11-25,0.98,21,0,6,"310485, expires: 2024-09-06"
638393477199602401,Rental unit in Québec · ★5.0 · 2 bedrooms · 2 beds · 1 bath,48499505,Geneviève,,Duberger-Les Saules,46.806293,-71.322144,Entire home/apt,175,2,23,2023-09-30,3.88,1,0,23,"313202, expires: 2024-05-24"
639059090082880194,Serviced apartment in Québec · ★4.81 · Studio · 1 bed · 1 bath,269004540,77 St-Vallier,,Saint-Roch,46.810757,-71.229736,Entire home/apt,185,1,97,2023-11-20,5.47,23,327,58,"299293, expires: 2024-05-31"
639072767900655010,Serviced apartment in Québec · ★4.89 · 1 bedroom · 1 bed · 1 bath,269004540,77 St-Vallier,,Saint-Roch,46.8108024597168,-71.229736328125,Entire home/apt,320,1,71,2023-12-04,3.96,23,296,45,"299293, expires: 2024-05-31"
639911348737987788,Condo in Québec · ★4.75 · 2 bedrooms · 1 bed · 1 bath,206157337,André,,Saint-Jean-Baptiste,46.81088,-71.22134,Entire home/apt,85,31,4,2023-09-05,0.26,26,299,2,
640790972260701704,Rental unit in Québec · ★4.88 · 3 bedrooms · 4 beds · 2 baths,236784947,Yan,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81385,-71.21556,Entire home/apt,284,1,154,2023-12-10,8.70,9,0,113,"310725, expires: 2024-06-30"
641044623383729703,Rental unit in Québec · ★4.24 · 1 bedroom · 1 bed · 1 bath,409704912,Mamadou Lamine,,Vanier,46.8138777,-71.2611196,Entire home/apt,108,2,17,2023-10-15,0.95,2,365,5,"314486, expires: 2024-07-10"
641243473769756957,Condo in Québec · ★4.90 · 2 bedrooms · 3 beds · 1 bath,462388989,Charles,,Saint-Roch,46.81439,-71.22015,Entire home/apt,315,1,41,2023-10-09,2.35,2,0,23,"313096, expires: 2024-05-10"
641521348548911150,Condo in Québec · ★4.74 · 1 bedroom · 2 beds · 1 bath,131709230,Kary,,Saint-Roch,46.81358,-71.22821,Entire home/apt,125,2,58,2023-11-26,3.49,1,155,40,"302317, expires: 2024-05-24"
641822981340615085,Rental unit in Québec · 1 bedroom · 1 bed · 1 bath,409704912,Mamadou Lamine,,Vanier,46.81328,-71.26164,Entire home/apt,143,2,1,2022-08-01,0.06,2,365,0,"314486, expires: 2024-07-10T18:54:10Z"
642004912180184461,Condo in Québec · ★4.80 · 1 bedroom · 2 beds · 1 bath,462388989,Charles,,Saint-Roch,46.81421,-71.21947,Entire home/apt,155,1,35,2023-10-15,2.02,2,358,18,"313096, expires: 2024-05-10"
643631866288052055,Serviced apartment in Québec · ★4.84 · 1 bedroom · 2 beds · 1 bath,19909639,Louis,,Saint-Sauveur,46.81150419999999,-71.2313494,Entire home/apt,129,2,82,2023-11-25,5.05,51,261,64,"297167, expires: 2024-02-15"
644057479922757149,Home in Québec · ★4.33 · 2 bedrooms · 2 beds · 1.5 baths,16876094,Sarah,,Quartier 4-2,46.87642,-71.26688,Entire home/apt,240,5,3,2022-08-08,0.17,1,0,0,"309860, expires: 2024-04-30"
644184265296544880,Rental unit in Québec · ★4.89 · Studio · 1 bed · 1 bath,29506103,Marie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8125059,-71.20758049999999,Entire home/apt,44,31,9,2023-11-21,0.69,6,284,8,
644935479366552552,Condo in Québec · ★New · 1 bedroom · 1 bed · 1 bath,463265777,Mike,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8101852,-71.2098357,Entire home/apt,60,31,0,,,1,219,0,
645367137525194574,Rental unit in Québec · ★4.71 · 3 bedrooms · 3 beds · 2 baths,160430787,Vivi,,Maizerets,46.83606,-71.22772,Entire home/apt,182,2,35,2023-10-29,1.98,3,162,21,"309222, expires: 2024-05-31"
645405142302623854,Condo in Québec · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,183691856,Alfred,,Cité Universitaire,46.77224,-71.28825,Entire home/apt,200,6,11,2023-10-09,0.66,1,14,6,"310244, expires: 2024-06-30"
645680453497312292,Townhouse in Québec · ★4.55 · 3 bedrooms · 5 beds · 1.5 baths,463440072,Frederique Lafleur,,Saint-Jean-Baptiste,46.81104,-71.22427,Entire home/apt,1000,1,38,2023-09-04,2.16,1,174,18,"310065, expires: 2024-04-30"
645764284101377866,Condo in Québec · ★4.92 · 2 bedrooms · 3 beds · 2 baths,22191264,Élodie,,Saint-Roch,46.81565,-71.22046,Entire home/apt,220,2,104,2023-12-04,5.95,1,0,65,"310392, expires: 2024-06-13"
646214243066269599,Serviced apartment in Québec · ★4.79 · 1 bedroom · 2 beds · 1 bath,9665972,Helene,,Vieux-Limoilou,46.8233,-71.22689,Entire home/apt,124,2,52,2023-10-17,3.15,16,169,33,"296733, expires: 2024-09-30"
647118185761418827,Serviced apartment in Québec · ★4.69 · 2 bedrooms · 3 beds · 1 bath,42690811,Chalets,,Saint-Roch,46.8143,-71.22044,Entire home/apt,181,2,72,2023-11-23,4.08,5,345,41,"310361, expires: 2024-06-30"
647319622258371375,Home in Quebec City · ★4.95 · 2 bedrooms · 2 beds · 1 bath,7828716,Audree,,Chutes-Montmorency,46.88538,-71.15527,Entire home/apt,195,3,42,2023-10-10,2.35,1,77,27,"310327, expires: 2024-05-31"
647558939268788258,Condo in Québec · ★4.79 · 1 bedroom · 2 beds · 1 bath,453835000,Anne,,Saint-Roch,46.81561,-71.21881,Entire home/apt,90,2,33,2023-11-25,1.96,4,164,25,"309980, expires: 2024-04-30T19:19:15Z"
647986655198654553,Rental unit in Québec · ★4.84 · 2 bedrooms · 2 beds · 1 bath,33684345,Nicolas,,Saint-Sauveur,46.80847,-71.23187,Entire home/apt,147,2,32,2023-10-09,1.79,1,6,22,"309380, expires: 2024-04-30T14:09:57Z"
648424684071433337,Condo in Québec · ★4.79 · 3 bedrooms · 4 beds · 2 baths,464043550,Logis Prestige,,Saint-Roch,46.814911,-71.2196936,Entire home/apt,232,1,60,2023-11-25,3.54,1,0,40,"310535, expires: 2024-06-30"
648546416247916388,Loft in Québec · ★4.85 · Studio · 2 beds · 1 bath,464084998,Sao,,Saint-Roch,46.81236,-71.23035,Entire home/apt,93,2,52,2023-12-06,3.16,4,109,40,"310996, expires: 2024-01-09"
648626333232359346,Rental unit in Québec · ★4.87 · 2 bedrooms · 2 beds · 1 bath,452668953,Ellie,,Lairet,46.83117,-71.25199,Entire home/apt,100,31,71,2023-08-31,3.91,5,346,21,
648727350910110762,casa particular in Québec · ★4.55 · 1 bedroom · 1 bed · 1 shared bath,258258544,Marie-Eve,,Vieux-Limoilou,46.82605,-71.23598,Private room,60,31,20,2023-08-13,1.16,1,210,4,
648809176320759713,Rental unit in Québec · ★4.93 · 1 bedroom · 1 bed · 1 bath,72425031,Tiwa,,Maizerets,46.83559,-71.22745,Entire home/apt,130,2,41,2023-10-27,2.27,1,0,18,"309735, expires: 2024-04-30"
649055360062198502,Condo in Québec · ★4.94 · 2 bedrooms · 3 beds · 1 bath,263492271,Vanessa,,Saint-Roch,46.81491,-71.21969,Entire home/apt,189,2,147,2023-12-12,8.45,1,166,104,"310721, expires: 2024-06-30"
649196794005753831,Rental unit in Québec · ★4.71 · 1 bedroom · 1 bed · 1 bath,208281752,Chloe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81085,-71.20958,Entire home/apt,80,31,24,2023-01-08,1.36,7,173,1,
649211730574812518,Rental unit in Québec · ★4.93 · 2 bedrooms · 2 beds · 1 bath,459536325,Annick,,Maizerets,46.84079910000001,-71.2263462,Entire home/apt,145,2,41,2023-10-14,2.33,1,255,17,"310325, expires: 2024-06-01T00:00:00Z"
649370119250766801,Serviced apartment in Québec · ★4.87 · 2 bedrooms · 3 beds · 1 bath,19909639,Louis,,Saint-Roch,46.815033943687844,-71.21939760913298,Entire home/apt,175,2,63,2023-11-26,3.68,51,263,37,"310961, expires: 2024-09-22"
649436815740575960,Serviced apartment in Québec · ★4.92 · 1 bedroom · 2 beds · 1 bath,19909639,Louis,,Saint-Roch,46.81502576773317,-71.2194101183067,Entire home/apt,165,1,92,2023-11-26,5.34,51,271,64,"310608, expires: 2024-09-07"
649448744339560737,Serviced apartment in Québec · ★4.85 · 1 bedroom · 2 beds · 1 bath,2553890,Marylene,,Saint-Roch,46.81491094903168,-71.21969349682331,Entire home/apt,171,1,60,2023-11-26,3.53,1,0,41,"310304, expires: 2024-05-31"
649706944436903499,Serviced apartment in Québec · ★4.87 · 2 bedrooms · 3 beds · 2 baths,42690811,Chalets,,Saint-Roch,46.81404,-71.22019,Entire home/apt,202,2,82,2023-12-04,4.69,5,334,51,"310362, expires: 2024-06-30"
649892890386449342,Condo in Quebec City · ★4.49 · 2 bedrooms · 3 beds · 1 bath,114246720,Jacob,,Vieux-Limoilou,46.82492,-71.22826,Entire home/apt,122,1,45,2023-11-26,2.55,4,354,29,"314473, expires: 2024-07-11"
650582949798959282,Rental unit in Québec · ★3.75 · 1 bedroom · 1 bed · 1 bath,452911594,Maude,,Saint-Jean-Baptiste,46.80787,-71.22782,Entire home/apt,45,31,4,2023-11-26,0.24,7,310,2,
650659739638424165,Rental unit in Québec · ★4.75 · 1 bedroom · 2 beds · 1 bath,28754730,Julie,,Saint-Jean-Baptiste,46.8087,-71.22678,Entire home/apt,55,33,4,2023-11-16,0.24,13,352,2,
651248544098011265,Loft in Québec · ★4.64 · Studio · 1 bed · 1 bath,57453298,Louis,,Saint-Sauveur,46.81142,-71.23095,Entire home/apt,105,31,76,2023-09-17,4.24,6,365,33,
651348695443556911,Serviced apartment in Québec · 1 bedroom · 3 beds · 1 bath,464731043,Nathalie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8108836,-71.206402,Entire home/apt,400,1,1,2022-09-12,0.07,10,272,0,"044251, expires: 2024-09-30"
651353137074634550,Rental unit in Québec · ★4.93 · 1 bedroom · 1 bed · 1 bath,140783325,Carole-Ann,,Maizerets,46.841454132891585,-71.22850991785526,Entire home/apt,56,5,42,2023-10-14,2.45,2,341,24,"315957, expires: 2024-10-23T17:27:27Z"
651466994537209846,Condo in Quebec City · ★4.64 · 2 bedrooms · 3 beds · 1 bath,441954285,Gilbert,,Vieux-Limoilou,46.82708,-71.23239,Entire home/apt,100,1,106,2023-12-07,6.32,2,282,66,"308707, expires: 2024-04-30"
652098956350208901,Condo in Québec · ★5.0 · 1 bedroom · 2 beds · 1 bath,77474848,Elise,,Saint-Sauveur,46.81131,-71.24319,Entire home/apt,70,31,10,2022-12-29,0.57,1,71,1,
652154244723152967,Rental unit in Québec · ★4.87 · 1 bedroom · 1 bed · 1 bath,9092310,Steve Et Alex,,Lairet,46.83073,-71.23881,Entire home/apt,50,31,46,2023-11-04,2.64,1,50,14,
652401941944732128,Rental unit in Québec · ★4.97 · 2 bedrooms · 2 beds · 2 baths,72452674,Frédéric,,Saint-Roch,46.814911,-71.2196936,Entire home/apt,125,1,117,2023-12-08,7.36,1,0,90,"310987, expires: 2024-08-31"
652420353942424294,Condo in Québec · ★5.0 · 1 bedroom · 2 beds · 1 bath,429128953,Marie-Helene,,Saint-Sauveur,46.811121668922304,-71.23329222927329,Entire home/apt,250,2,20,2023-10-09,1.19,1,319,14,"312019, expires: 2024-02-08"
653573738874197014,Condo in Québec · ★4.89 · 3 bedrooms · 3 beds · 1.5 baths,465216131,Anna,,Saint-Roch,46.81671,-71.21795,Entire home/apt,699,31,28,2023-08-24,1.59,1,352,17,
653585072645909400,Rental unit in Québec · ★4.67 · 2 bedrooms · 3 beds · 1 bath,454092985,Caïman,,Saint-Roch,46.81373,-71.22053,Entire home/apt,169,31,3,2022-08-28,0.18,21,25,0,
653591579990756891,Aparthotel in Québec · ★5.0 · 1 bedroom · 1 bed · 1 bath,458578021,Sébastien,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8138403,-71.2129439,Entire home/apt,193,1,4,2022-12-19,0.26,7,309,1,"177914, expires: 2024-06-30"
653592576292350632,Rental unit in Québec · ★4.69 · 2 bedrooms · 3 beds · 1 bath,454092985,Caïman,,Saint-Roch,46.81556,-71.22032,Entire home/apt,253,1,16,2023-12-03,0.97,21,167,15,"313503, expires: 2024-05-24"
653663485578251813,Aparthotel in Québec · ★4.86 · 1 bedroom · 1 bed · 1 bath,458578021,Sébastien,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81345,-71.21238,Entire home/apt,214,1,150,2023-12-04,9.68,7,333,108,"177914, expires: 2024-06-30"
653668132157280294,Aparthotel in Québec · ★4.90 · 1 bedroom · 2 beds · 1 bath,458578021,Sébastien,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81485,-71.21225,Entire home/apt,245,1,158,2023-12-11,10.19,7,341,119,"177914, expires: 2024-06-30"
654220345510651644,Serviced apartment in Québec · ★4.94 · 1 bedroom · 1 bed · 1 bath,19909639,Louis,,Saint-Roch,46.814911,-71.2196936,Entire home/apt,126,1,93,2023-12-12,5.57,51,298,62,"311005, expires: 2023-12-22"
654226456671308201,Townhouse in Québec · ★4.96 · 3 bedrooms · 6 beds · 3.5 baths,41552106,Chalets Et Cie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81146,-71.21071,Entire home/apt,865,31,114,2023-12-04,6.42,2,140,71,"076193, expires: 2024-02-28"
654305694509375090,Serviced apartment in Québec · ★4.97 · 3 bedrooms · 3 beds · 2 baths,19909639,Louis,,Saint-Roch,46.814911,-71.2196936,Entire home/apt,256,2,76,2023-11-30,4.49,51,270,57,"311005, expires: 2023-12-22"
654927236663180791,Rental unit in Québec · ★4.87 · 1 bedroom · 2 beds · 1 bath,19909639,Louis,,Saint-Roch,46.814911,-71.2196936,Entire home/apt,129,1,68,2023-11-26,4.01,51,274,36,"311005, expires: 2023-12-22"
655014700763709902,Rental unit in Québec · ★4.59 · 1 bedroom · 2 beds · 1 bath,465566681,David,,Saint-Jean-Baptiste,46.81133,-71.22098,Entire home/apt,142,31,85,2023-11-05,4.85,1,0,39,
655210050119852696,Rental unit in Quebec City · ★4.93 · 3 bedrooms · 3 beds · 1 bath,465617723,Martin,,Quartier 5-4,46.86334,-71.1875,Entire home/apt,185,2,108,2023-11-26,6.17,3,0,73,"310628, expires: 2024-09-19T23:45:54Z"
655340155180776811,Condo in Québec · ★4.82 · 1 bedroom · 2 beds · 1 bath,465645420,Winston,,Saint-Roch,46.814911,-71.2196936,Entire home/apt,123,2,76,2023-12-11,5.44,1,71,66,"310618, expires: 2024-06-30"
655603977073479875,Rental unit in Québec · ★4.90 · 4 bedrooms · 6 beds · 2 baths,23548729,Jennifer,,Saint-Roch,46.81317,-71.23005,Entire home/apt,189,2,67,2023-11-25,3.76,4,140,46,"310247, expires: 2024-05-31"
655624764443368389,Rental unit in Québec · ★4.67 · 1 bedroom · 1 bed · 1 bath,178686276,Sandra,,Saint-Roch,46.812445,-71.229731,Entire home/apt,126,31,3,2023-07-02,0.19,8,365,1,
655693635781284379,Serviced apartment in Québec · ★4.89 · Studio · 1 bed · 1 bath,19909639,Louis,,Saint-Roch,46.8138297,-71.2253456,Entire home/apt,108,1,91,2023-12-11,5.35,51,346,61,"247656, expires: 2024-09-27"
655765840874012943,Rental unit in Québec · ★4.79 · 3 bedrooms · 3 beds · 2 baths,160430787,Vivi,,Maizerets,46.8362,-71.2267,Entire home/apt,182,2,29,2023-10-10,1.66,3,343,22,"309222, expires: 2024-05-31"
656486336740284036,Rental unit in Québec · ★4.33 · 2 bedrooms · 2 beds · 1 bath,28754730,Julie,,Saint-Roch,46.81024,-71.22675,Entire home/apt,88,33,3,2023-08-11,0.35,13,364,3,
657205681130470768,Bed and breakfast in Québec · ★4.37 · 1 bedroom · 2 beds · 1 private bath,79567113,Michael,,L'Aéroport,46.78237,-71.36692,Private room,100,31,18,2023-11-28,1.01,6,0,15,"025130, expires: 2024-11-30"
657213130238655249,Bed and breakfast in Québec · ★4.79 · 1 bedroom · 2 beds · 1 private bath,79567113,Michael,,L'Aéroport,46.7807,-71.36732,Private room,100,31,14,2023-09-26,0.79,6,180,12,"025130, expires: 2024-11-30"
657216508663193659,Condo in Quebec City · ★4.70 · 1 bedroom · 2 beds · 1 bath,466053960,Larry-Samuelle,,Vieux-Limoilou,46.82699,-71.22844,Entire home/apt,75,32,20,2022-10-10,1.15,1,355,0,
657705944401357467,Condo in Québec · ★4.96 · 2 bedrooms · 3 beds · 1 bath,83276493,Guylaine,,Saint-Roch,46.814911,-71.2196936,Entire home/apt,235,2,54,2023-09-09,3.14,1,342,38,"309357, expires: 2024-09-08"
657965048860583039,Vacation home in Québec · ★4.93 · 3 bedrooms · 3 beds · 1 bath,466224725,Martin,,Vieux-Limoilou,46.82168,-71.22177,Entire home/apt,144,1,110,2023-11-23,6.23,1,344,69,"313170, expires: 2024-05-17"
658189971474147733,Townhouse in Québec · ★4.74 · 1 bedroom · 3 beds · 1 bath,52419054,Aude,,Saint-Sauveur,46.8103899,-71.2344682,Entire home/apt,160,2,54,2023-11-12,3.09,1,305,22,"313970, expires: 2024-06-05"
658518431823546680,Condo in Québec · ★5.0 · 2 bedrooms · 2 beds · 1 bath,72596244,Juzer,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8128875,-71.2039975,Entire home/apt,135,31,9,2023-03-20,0.85,1,0,9,
658683653493920720,Rental unit in Quebec City · ★4.30 · 2 bedrooms · 2 beds · 1 bath,281888918,David,,Vieux-Limoilou,46.82805,-71.23108,Entire home/apt,80,2,43,2023-09-19,2.49,4,267,25,"303085, expires: 2024-10-31"
659192886410038400,Aparthotel in Québec · ★4.88 · 1 bedroom · 3 beds · 2 baths,458578021,Sébastien,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8142,-71.21388,Entire home/apt,329,1,8,2023-12-10,0.55,7,324,6,"177914, expires: 2024-06-30"
659212803855013071,Aparthotel in Québec · 1 bedroom · 2 beds · 1 bath,458578021,Sébastien,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81307,-71.21317,Entire home/apt,266,1,1,2023-05-15,0.14,7,302,1,"177914, expires: 2024-06-30"
659216145340465646,Aparthotel in Québec · ★4.94 · 2 bedrooms · 3 beds · 2 baths,458578021,Sébastien,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81497,-71.21356,Entire home/apt,390,1,34,2023-12-07,2.33,7,254,31,"177914, expires: 2024-06-30"
659314924596481895,Rental unit in Québec · ★4.33 · Studio · 1 bed · 1 bath,279153285,Pierre-L,,Vieux-Limoilou,46.8233,-71.22835,Entire home/apt,45,32,3,2023-10-22,0.62,1,287,3,
659469988817846109,Bed and breakfast in Québec · ★4.50 · 1 bedroom · 2 beds · 1 private bath,79567113,Michael,,L'Aéroport,46.78231,-71.36806,Private room,100,31,4,2023-09-05,0.23,6,180,2,"025130, expires: 2024-11-30"
659493003541546607,Rental unit in Quebec City · ★4.89 · 2 bedrooms · 2 beds · 1 bath,466618514,Stéphane,,Quartier 5-4,46.86098,-71.19086,Entire home/apt,65,32,38,2023-08-22,2.24,3,164,12,
659516341450675429,Condo in Québec · ★5.0 · 1 bedroom · 1 bed · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81369,-71.2168,Entire home/apt,181,2,4,2023-10-02,0.23,60,340,2,"279646, expires: 2023-12-31"
659855309188248923,Rental unit in Québec · ★4.38 · 2 bedrooms · 3 beds · 1 bath,363960963,Roxanne,,Saint-Roch,46.81432,-71.22736,Entire home/apt,103,2,57,2023-11-26,3.23,2,0,40,"306005, expires: 2024-07-31"
660020993841365489,Condo in Québec · ★4.74 · 3 bedrooms · 4 beds · 1 bath,452728504,Anthony,,Saint-Sauveur,46.8080339,-71.2352556,Entire home/apt,160,2,87,2023-12-03,5.01,2,330,57,"312508, expires: 2024-04-08"
660051174085513502,Rental unit in Quebec City · ★4.87 · 1 bedroom · 1 bed · 1 bath,466618514,Stéphane,,Quartier 5-4,46.85947,-71.19099,Entire home/apt,35,32,31,2023-10-03,1.82,3,242,8,
660850567779945882,Townhouse in Québec · ★5.0 · 2 bedrooms · 3 beds · 2 baths,29107564,Sarah-Claude,,Saint-Sauveur,46.80886,-71.22975,Entire home/apt,300,2,3,2023-07-09,0.18,1,11,1,"310451, expires: 2024-06-30"
660864441202501089,Rental unit in Québec · ★4.67 · 2 bedrooms · 3 beds · 1.5 baths,466953598,Maxime,,Saint-Jean-Baptiste,46.80965,-71.22274,Entire home/apt,95,31,6,2023-09-22,0.42,1,175,2,
661459046790127729,Rental unit in Québec · ★4.73 · 1 bedroom · 2 beds · 1 bath,467086654,David,,Saint-Jean-Baptiste,46.81157,-71.22061,Entire home/apt,128,31,99,2023-11-02,5.71,1,0,61,
662148518423864065,Home in Québec · 1 bedroom · 1 bed · 1 bath,6137330,André,,Sillery,46.78306,-71.25989,Private room,21,32,2,2023-06-25,0.13,4,227,1,
662158388218568508,Rental unit in Québec · ★4.33 · Studio · 1 bed · 1 bath,452911594,Maude,,Saint-Jean-Baptiste,46.80931,-71.22354,Entire home/apt,40,31,3,2023-11-25,0.19,7,245,2,
662192323723312323,Rental unit in Québec · ★4.98 · 1 bedroom · 2 beds · 1 bath,20010538,Sophie,,Saint-Sacrement,46.79314,-71.24985,Entire home/apt,150,1,42,2023-12-02,2.41,1,0,22,"310130, expires: 2024-05-31"
662203333936475674,Rental unit in Québec · 1 bedroom · 1 bed · 1 bath,452911594,Maude,,Saint-Jean-Baptiste,46.80902,-71.22551,Entire home/apt,40,31,2,2023-05-08,0.12,7,270,1,
662234376497861661,Bungalow in Québec · ★4.86 · 2 bedrooms · 2 beds · 1 bath,146566910,Edith,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81583710531225,-71.21573957672118,Entire home/apt,168,31,28,2023-10-11,1.68,1,7,26,"221557, expires: 2023-12-07"
